Registro ANS,Razão Social,Nome Fantasia,CNPJ,registro_ans,cnpj,razao_social,nome_fantasia,ativa,email,site,representante_nome,representante_cargo,autorizacao_funcionamento_em,concessao_registro_definitivo_em,registrada_em,classificacao_sigla,classificacao_nome,segmentacao_sigla,segmentacao_nome,endereco_logradouro,endereco_numero,endereco_complemento,endereco_bairro,endereco_cep,endereco_municipio_codigo,endereco_municipio_nome,endereco_uf_sigla,endereco_valido,telefone_ddd,telefone_numero,fax_ddd,fax_numero,_links,erro
344915,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,SANTA CASA SAÚDE,44.945.962/0001-99,344915,44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,SANTA CASA SAÚDE,True,planosaude@santacasabatatais.com.br,www.scsbatatais.com.br,MARIA HELENA NORI BOMBONATO,PROVEDORA,2014-04-17,2014-01-28,1998-12-28,FILAN,Filantropia,SPSUS,Segmento primario principal / SUS - SPP/SUS,AV DR. MANOEL FURTADO,235,,CENTRO,14300000,350590,Batatais,SP,False,16,36601444,16,36601515,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/344915'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
422762,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,,55.990.451/0001-05,422762,55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,,True,ans@beneribeiraopreto.com,,RICARDO MARQUES,DIRETOR PRESIDENTE,2021-07-16,2021-05-24,2021-05-24,FILAN,Filantropia,SPSUS,Segmento primario principal / SUS - SPP/SUS,RUA TIBIRIÇA,1172,,CENTRO,14010090,354340,Ribeirão Preto,SP,False,16,39775501,16,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/422762'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
353264,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,HOSPITAL SÃO VICENTE,59.901.454/0001-86,353264,59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,HOSPITAL SÃO VICENTE,True,adm@savisa.com.br,www.savisa.com.br,EDSON ROBERTO FURLAN,PROVEDOR,2014-03-19,2014-01-16,1998-12-31,FILAN,Filantropia,SPSUS,Segmento primario principal / SUS - SPP/SUS,RUA CEL ALIPIO DIAS,620,,CENTRO,13720000,354970,São José do Rio Pardo,SP,False,19,36084000,19,36082000,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/353264'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
420085,SANTA CASA DE SAÚDE - SCS,SCS,23.053.901/0001-47,420085,23053901000147,SANTA CASA DE SAÚDE - SCS,SCS,True,ans@santacasadesaude.com,www.santacasadesaude.com.br,MARIA DA PENHA RODRIGUES D'AVILA,PROVEDORA,2016-06-21,2016-03-30,2016-03-30,MEGRP,Medicina de Grupo,SPP  ,Segmento primario principal - SPP,AVENIDA CEZAR HILAL,391,,BENTO FERREIRA,29050657,320530,Vitória,ES,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/420085'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424404,SANTA CRUZ SAÚDE - GESTÃO EM PLANOS DE SAÚDE LTDA,SANTA CRUZ SAÚDE,57.219.714/0001-02,424404,57219714000102,SANTA CRUZ SAÚDE - GESTÃO EM PLANOS DE SAÚDE LTDA,SANTA CRUZ SAÚDE,True,santacruzsaudegestao@gmail.com,,PAULO DA CRUZ DUARTE,Administrador,2025-05-05,2025-04-29,2025-04-29,ADMBN,Administradora de Benefícios,,,Rua Hélio Yoshiaki Ikeziri,34,Sala 403,Royal Park,79021435,500270,Campo Grande,MS,False,67,998803590,67,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424404'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
355097,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,SANTA HELENA SAÚDE,43.293.604/0001-86,355097,43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,SANTA HELENA SAÚDE,True,marli.mendes@sham.com.br,www.santahelenasaude.com.br,ALEXANDRE GINO CAMARGO ZORNIG,Diretor,2007-12-26,2006-06-21,1998-12-18,MEGRP,Medicina de Grupo,SPP  ,Segmento primario principal - SPP,RUA BERING,114,,JARDIM DO MAR,09750510,354870,São Bernardo do Campo,SP,False,11,43481111,11,43376808,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/355097'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
400190,SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA.,MEDICAL HEALTH,02.282.844/0001-06,400190,02282844000106,SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA.,MEDICAL HEALTH,True,diretoria@medicalhealth.com.br,www.medicalhealth.com.br,MARCELO JOSÉ ISSA,REPRESENTANTE JUNTO À ANS,,,1999-02-08,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,RUA DAS FIGUEIRAS,501,,CAMPESTRE,09080370,354780,Santo André,SP,False,11,28987000,11,28987000,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/400190'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421758,SANUS ADMINISTRADORA DE BENEFÍCIOS LTDA,SANUS PLANOS ODONTOLÓGICOS,32.206.950/0001-63,421758,32206950000163,SANUS ADMINISTRADORA DE BENEFÍCIOS LTDA,SANUS PLANOS ODONTOLÓGICOS ,True,atendimento@vixmed.adm.br,www.vixmed.adm.br,ANTONIO CARLOS GOMES,ADMINISTRADOR,2019-04-11,2019-04-08,2019-04-08,ADMBN,Administradora de Benefícios,,,AVENIDA NOSSA SENHORA DA PENHA,595,SALA 1108 TORRE I,SANTA LUCIA,29056245,320530,Vitória,ES,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421758'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
319180,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,SÃO DOMINGOS SAÚDE,00.636.975/0001-00,319180,00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,SÃO DOMINGOS SAÚDE,True,sds@saodomingossaude.com.br,www.sãodomingosaude.com.br,JOSÉ RENATO PIZARRO,PRESIDENTE,2007-04-19,2006-04-10,1998-12-16,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,RUA TREZE DE MAIO,1.437,,CENTRO,15800010,351110,Catanduva,SP,False,17,35317777,17,35317777,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/319180'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
403962,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,HGU SAÚDE,03.098.226/0001-65,403962,03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,HGU SAÚDE,True,hgusaude@hgusaude.com.br,www.hgusaude.com.br,GILBERTO ANTÔNIO MACIEL DUQUE PORTO,Socio / Diretor – ADM/ financeiro,,,1999-04-28,MEGRP,Medicina de Grupo,SPS  ,Segmento primario subsidiario - SPS,AV. DR. FERNANDO GOES,1076,,CENTRO,56304020,261110,Petrolina,PE,False,08,738668250,08,738668250,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/403962'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
344362,SÃO LUCAS SAÚDE S/A,HAPVIDA NOTREDAME SAO PAULO,96.509.690/0001-88,344362,96509690000188,SÃO LUCAS SAÚDE S/A,HAPVIDA NOTREDAME SAO PAULO,True,ans@intermedica.com.br,www.saolucassaude.com.br,LUIZ CELSO DIAS LOPES,REPRESENTANTE LEGAL,2008-02-26,2007-09-14,1998-12-23,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AV. BRASIL,1530,,SANTO ANTONIO,13465770,350160,Americana,SP,False,19,34771000,19,34771004,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/344362'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421154,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,SAÚDE BRASIL,28.633.372/0001-74,421154,28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,SAÚDE BRASIL,True,ceo@opsaudebrasil.com.br,,JANAINA ARAUJO MASCARENHAS DA SILVA,SÓCIA-ADMINISTRADORA,2019-01-18,2018-03-18,2018-03-18,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AL MAMORE,535,"ESCRITÓRIO 1110 , 11º ANDAR ",ALPHAVILLE CENTRO INDUSTRIAL E,06454040,350570,Barueri,SP,False,71,91353997,71,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421154'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
414310,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,SAÚDE BRB,04.859.814/0001-37,414310,04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA ,SAÚDE BRB,True,diretorsuperintendente@saudebrb.com.br,www.saudebrb.com.br,ELIANE DE FÁTIMA MONTEIRO,DIRETORA SUPERINTENDENTE,2009-11-04,2006-09-18,2002-05-07,AUTOG,Autogestão,AUTSM,Autogestão sem Mantenedor,SETOR DE AUTARQUIAS NORTE ,QUADRA 5,"LOTE C,  TORRE B,  3º ANDAR - CENTRO EMP",ASA NORTE,70040250,530010,Brasília,DF,False,61,33251666,61,30359440,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/414310'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423106,SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA,,40.037.284/0001-05,423106,40037284000105,SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA,,True,diretoria.medica@novoplanosaude.com.br,,PATRICIA BRANDAO PANTOJA LINS,Sócio administrador,2022-01-06,2021-12-02,2021-12-02,MEGRP,Medicina de Grupo,SSP  ,Segmento secundario principal - SSP,Avenida Antônio Carlos Magalhães,3244.0,Empresarial Thomé de Souza Sala 606,Caminho das Arvores,41820000,292740,Salvador,BA,False,71,35617567,71,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423106'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
409243,SAUDE PAS - MEDICINA E ODONTO,SAUDE PAS,03.424.929/0001-36,409243,03424929000136,SAUDE PAS - MEDICINA E ODONTO,SAUDE PAS,True,saudepas@saudepas.com.br,www.saudepas.com.br,LUIZ ONOFRE MACHADO MEIRA,PRESIDENTE,2011-11-14,2011-11-10,1999-10-21,AUTOG,Autogestão,AUTSM,Autogestão sem Mantenedor,RUA JERÔNIMO COELHO,212,2º ANDAR,CENTRO,90010240,431490,Porto Alegre,RS,False,51,30924800,51,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/409243'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423394,SAÚDE PLENA ADMINISTRADORA DE BENEFÍCIOS LTDA,,21.164.436/0001-96,423394,21164436000196,SAÚDE PLENA ADMINISTRADORA DE BENEFÍCIOS LTDA,,True,contato@saudeplenaadm.com.br,www.saudeplena.com.br,CAMILA SANTOS RODRIGUES,Administradora,2022-12-02,2022-11-21,2022-11-21,ADMBN,Administradora de Benefícios,,,AV ALVARES CABRAL,344,SALA SALAS 1307 E 1308,LOURDES,30170001,310620,Belo Horizonte,MG,False,34,98636348,34,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423394'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424463,SAUDE SALV ASSISTENCIA MEDICA LTDA,SALV SAUDE,59.452.478/0001-03,424463,59452478000103,SAUDE SALV ASSISTENCIA MEDICA LTDA,SALV SAUDE,True,supervisao@salvsaude.com.br,www.salvsaude.com.br,MATHEUS DOS SANTOS BEZERRA,SOCIO ADMINISTRADOR,2025-06-11,2025-04-29,2025-04-29,MEGRP,Medicina de Grupo,SSS  ,Segmento secundario subsidiario - SSS,AV CALAMA,2561,,LIBERDADE,76803883,110020,Porto Velho,RO,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424463'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
414930,SAÚDE SANTA TEREZA LTDA.,,05.029.064/0001-39,414930,05029064000139,SAÚDE SANTA TEREZA LTDA.,,True,ggprado@terra.com.br,www.saudesantatereza.com.br,GUILHERME DE MEDEIROS PRADO,DIRETOR,2008-07-07,2007-11-21,2004-08-17,MEGRP,Medicina de Grupo,SPP  ,Segmento primario principal - SPP,RUA JOSÉ PAULINO,1248,ANDAR 8 CONJUNTO 08,CENTRO,13013001,350950,Campinas,SP,False,19,37334330,19,37334332,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/414930'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424145,SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA,SAUDE VIVA ADM,54.698.763/0001-87,424145,54698763000187,SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA,SAUDE VIVA ADM,True,MURILO.AZALI@MAZALICONSULTORIA.COM.BR,SAUDEVIVA.COM.BR,MURILO APARECIDO AZALI,SOCIO ADMINISTRADOR,2024-06-25,2024-06-24,2024-06-24,ADMBN,Administradora de Benefícios,,,AV IPIRANGA,313,10 ANDAR SL 04,REPUBLICA,01046010,355030,São Paulo,SP,False,11,970794640,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424145'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
423645,SAUDIA ASSISTENCIA MÉDICA LTDA,NEXASAUDE,49.481.538/0001-54,423645,49481538000154,SAUDIA ASSISTENCIA MÉDICA LTDA,NEXASAUDE,True,secretariadegovernanca@unimeduberlandia.coop.br,,VIRGINIA LANI MARTINS BLENKE,DIRETORA ADMINISTRATIVA,2024-03-06,2023-10-30,2023-10-30,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,AVENIDA JOÃO PINHEIRO,639,2º ANDAR,CENTRO,38400126,317020,Uberlândia,MG,False,34,32396995,34,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/423645'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
412058,SBC SAÚDE LTDA.,SBC SAÚDE,03.977.587/0001-81,412058,03977587000181,SBC SAÚDE LTDA.,SBC SAÚDE ,True,sbc@saudesbc.com.br,www.sbcsaude.com.br,OSWALDO MASSUO AKIMOTO ,SÓCIO-ADMINISTRADOR,2007-04-19,2006-06-02,2000-08-29,MEGRP,Medicina de Grupo,SPSUS,Segmento primario principal / SUS - SPP/SUS,RUA BLUMENAU,354,,VILA LEOPOLDINA,05319020,355030,São Paulo,SP,False,11,26598730,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/412058'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
421634,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,,28.953.753/0001-30,421634,28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,,True,operadora@sdmoperadora.com.br,,LISLEY DOS REIS PAULO,ADMINISTRADORA,2019-12-23,2019-03-11,2019-03-11,MEGRP,Medicina de Grupo,SSP  ,Segmento secundario principal - SSP,ESTRADA INTENDENTE MAGALHÃES,476,,OSWALDO CRUZ,21331720,330455,Rio de Janeiro,RJ,False,21,24531545,21,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/421634'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
358053,SELECT OPERADORA DE PLANO DE SAUDE LTDA,SELECT,37.035.441/0001-39,358053,37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,SELECT,True,planmed@planmed.com.br,www.planmed.com.br,AUGUSTO CESAR RAMOS DE ARAUJO,SOCIO/ADMINISTRADOR,2018-02-21,2018-01-04,1998-12-30,MEGRP,Medicina de Grupo,SPS  ,Segmento primario subsidiario - SPS,RUA 9A,304,QD 18A LT 09,SETOR AEROPORTO,74075250,520870,Goiânia,GO,False,62,32242808,62,32125833,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/358053'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
414654,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,SEMPRE ODONTO,04.222.235/0001-89,414654,04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,SEMPRE ODONTO,True,eliseu@sempreodonto.com.br,www.sempreodonto.com.br,ELISEU BATISTA DOS SANTOS,SÓCIO,2014-07-02,2014-06-27,2003-10-10,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,RUA EVARISTO DA VEIGA,55,SALAS 2401 A 2407,CENTRO,20031040,330455,Rio de Janeiro,RJ,False,21,22726200,21,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/414654'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
407224,SEPACO SAÚDE LTDA,SEPACO SAUDE,03.219.363/0001-00,407224,03219363000100,SEPACO SAÚDE LTDA,SEPACO SAUDE,True,produtoseregulacao@sepaco.org.br,www.sepacosaude.com.br,LUCI MEIRE PIVELLI USBERCO,ADMINISTRADORA,2007-08-27,2005-08-22,1999-08-11,MEGRP,Medicina de Grupo,SPP  ,Segmento primario principal - SPP,RUA VERGUEIRO,4210,1º ANDAR,VILA MARIANA,04102900,355030,São Paulo,SP,False,11,21824676,11,21824677,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/407224'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
303739,SERMED-SAÚDE LTDA.,,64.924.095/0001-12,303739,64924095000112,SERMED-SAÚDE LTDA.,,True,legislacao@sermedsaude.com.br,www.sermedsaude.com.br,MANOEL RUBENS PORTO FILHO,DIRETOR FINANCEIRO,2007-04-19,2006-05-18,1998-12-16,MEGRP,Medicina de Grupo,ST   ,Segmento terciario - ST,Rua Dr. Olidair Ambrósio,1636,,Centro,14160170,355170,Sertãozinho,SP,False,16,39451212,16,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/303739'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424188,SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS,IPASGO SAÚDE,50.565.317/0001-43,424188,50565317000143,SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS,IPASGO SAÚDE,True,presidencia@ipasgo.go.gov.br,,BRUNO MAGALHÃES D´ABADIA,Presidente,,2024-10-01,2024-10-01,AUTOG,Autogestão,,, Av. Primeira Radial,586,,Set Pedro Ludovico,74820300,520870,Goiânia,GO,False,62,32382662,62,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424188'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
414701,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,SERVDONTO,05.774.975/0001-90,414701,05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,SERVDONTO,True,informatica@servdonto.com.br,www.servdonto.com.br,HELCIO CASTRO PEREIRA,DIRETOR,2007-06-06,2007-06-05,2003-10-31,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,RUA CEDRO,202,LOJA 01,SÃO JOSÉ,49020170,280030,Aracaju,SE,False,,,,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/414701'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
324710,SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA.,SAOS,02.422.484/0001-92,324710,02422484000192,SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA.,SAOS,True,financeiro@saos.com.br,www.saos.com.br,CARLOS EUGÊNIO PORTO BRAGA,SOCIO ADMINISTRADOR,2007-07-02,2006-10-26,1998-12-21,ODGRP,Odontologia de Grupo,ST   ,Segmento terciario - ST,RUA SÃO BENTO,347,1º ANDAR,CENTRO,18010030,355220,Sorocaba,SP,False,11,40292699,11,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/324710'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
345474,SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO),SERPRO,33.683.111/0001-07,345474,33683111000107,SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO),SERPRO,True,geoffrey.cordeiro@serpro.gov.br,www.serpro.gov.br/planodesaude,TIAGO MENEZES SOUZA,REPRESENTANTE,2008-05-23,2006-05-22,1998-12-22,AUTOG,Autogestão,AUTRH,Autogestão por RH,"SGAN QUADRA 601 - MÓDULO ""V"" - 1º ANDAR ",601,,ASA NORTE,70836900,530010,Brasília,DF,False,61,20218402,61,20217768,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/345474'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
420077,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",SEPACO,60.961.422/0001-55,420077,60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",SEPACO,True,produtoseregulacao@sepaco.org.br,www.sepacoautogestao.org.br,LUCI MEIRE PIVELLI USBERCO,SUPERINTENDENTE GERAL,2016-06-21,2016-02-22,2016-02-22,AUTOG,Autogestão,AUTSM,Autogestão sem Mantenedor,RUA VERGUEIRO,4210,,VILA MARIANA,04102900,355030,São Paulo,SP,False,11,21824444,11,55739804,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/420077'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
417602,SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,SERVIX,10.495.931/0001-61,417602,10495931000161,SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,SERVIX,True,pedro.lima@servixsaude.com.br,www.servixsaude.com.br,IVONETE PIRES DE MORAIS ALECRIM,Representante,2010-11-08,2010-11-04,2010-11-04,ADMBN,Administradora de Benefícios,,,QUADRA CSG,13,"LOTES 17,18 E 19 TERREO",TAGUATINGA,72035513,530010,Brasília,DF,False,61,32989000,61,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/417602'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
424595,SF SAÚDE ASSISTÊNCIA MÉDICA LTDA,SF SAÚDE,60.646.012/0001-10,424595,60646012000110,SF SAÚDE ASSISTÊNCIA MÉDICA LTDA ,SF SAÚDE ,True,rinaldosouto@hotmail.com,,RINALDO SOUTO GOMES ÁLVARO DA COSTA ,PRESIDENTE EXECUTIVO ,,2025-08-26,2025-08-26,MEGRP,Medicina de Grupo,,,RUA MINAS GERAIS ,Nº 82,TERREO,ILHA DO LEITE ,50070400,261160,Recife,PE,False,81,32043090,81,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/424595'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
